,subNum,cong,rt,Exp,Inter
701,14,unrelated,1040.3,Roelofs,word
702,14,unrelated,1191.3,Roelofs,pic
703,14,related,980.3,Roelofs,pic
704,14,related,1303.3,Roelofs,word
705,14,unrelated,885.3,Roelofs,word
706,14,unrelated,748.3,Roelofs,word
708,14,related,1428.3,Roelofs,pic
709,14,unrelated,1288.3,Roelofs,word
710,14,unrelated,1152.3,Roelofs,pic
711,14,related,1183.3,Roelofs,word
712,14,unrelated,1096.3,Roelofs,pic
713,14,related,847.3,Roelofs,word
714,14,unrelated,994.3,Roelofs,word
715,14,unrelated,1324.3,Roelofs,pic
716,14,related,1016.3,Roelofs,word
717,14,unrelated,860.3,Roelofs,word
718,14,related,1026.3,Roelofs,pic
719,14,unrelated,1919.3,Roelofs,pic
720,14,related,989.3,Roelofs,word
721,14,unrelated,1175.3,Roelofs,pic
722,14,related,938.3,Roelofs,pic
723,14,related,1351.3,Roelofs,word
724,14,related,868.3,Roelofs,word
725,14,related,710.3,Roelofs,word
726,14,unrelated,966.3,Roelofs,pic
727,14,unrelated,1497.3,Roelofs,pic
728,14,related,1214.3,Roelofs,word
729,14,unrelated,1024.3,Roelofs,word
731,14,related,1701.3,Roelofs,pic
732,14,related,1168.3,Roelofs,pic
733,14,unrelated,900.3,Roelofs,pic
734,14,related,1589.3,Roelofs,word
735,14,unrelated,1027.3,Roelofs,word
736,14,related,879.3,Roelofs,word
737,14,related,971.3,Roelofs,word
738,14,unrelated,820.3,Roelofs,word
739,14,unrelated,1192.3,Roelofs,pic
740,14,unrelated,935.3,Roelofs,word
741,14,related,917.3,Roelofs,word
742,14,related,846.3,Roelofs,word
743,14,unrelated,796.3,Roelofs,word
744,14,unrelated,2046.3,Roelofs,pic
745,14,unrelated,1000.3,Roelofs,word
746,14,unrelated,2002.3,Roelofs,pic
747,14,unrelated,893.3,Roelofs,word
748,14,related,1272.3,Roelofs,pic
749,14,related,1074.3,Roelofs,word
750,14,unrelated,1020.3,Roelofs,word
751,14,unrelated,1158.3,Roelofs,pic
752,14,unrelated,1121.3,Roelofs,word
753,14,related,1121.3,Roelofs,word
754,14,unrelated,949.3,Roelofs,word
755,14,unrelated,1045.3,Roelofs,word
756,14,unrelated,882.3,Roelofs,word
757,14,unrelated,932.3,Roelofs,pic
758,14,unrelated,1084.3,Roelofs,pic
759,14,unrelated,903.3,Roelofs,word
760,14,related,1369.3,Roelofs,pic
761,14,related,1608.3,Roelofs,pic
762,14,unrelated,830.3,Roelofs,word
763,14,related,1561.3,Roelofs,pic
764,14,related,1058.3,Roelofs,word
765,14,related,1334.3,Roelofs,pic
766,14,related,983.3,Roelofs,pic
767,14,unrelated,1577.3,Roelofs,pic
768,14,related,1034.3,Roelofs,pic
769,14,related,1394.3,Roelofs,pic
770,14,related,1041.3,Roelofs,word
771,14,related,1012.3,Roelofs,pic
772,14,unrelated,1823.3,Roelofs,pic
773,14,related,728.3,Roelofs,word
774,14,related,975.3,Roelofs,pic
775,14,related,1310.3,Roelofs,pic
777,14,related,908.3,Roelofs,word
778,14,unrelated,1009.3,Roelofs,word
779,14,unrelated,981.3,Roelofs,word
780,14,unrelated,2442.3,Roelofs,pic
781,14,related,1213.3,Roelofs,pic
782,14,unrelated,880.3,Roelofs,word
783,14,unrelated,1179.3,Roelofs,word
784,14,unrelated,851.3,Roelofs,pic
785,14,unrelated,907.3,Roelofs,pic
786,14,related,1194.3,Roelofs,word
787,14,related,995.3,Roelofs,pic
788,14,related,709.3,Roelofs,word
789,14,related,1070.3,Roelofs,pic
790,14,related,916.3,Roelofs,pic
791,14,related,985.3,Roelofs,word
792,14,unrelated,756.3,Roelofs,word
793,14,related,764.3,Roelofs,pic
794,14,unrelated,952.3,Roelofs,word
795,14,related,787.3,Roelofs,word
796,14,unrelated,1884.3,Roelofs,pic
797,14,related,899.3,Roelofs,word
798,14,related,865.3,Roelofs,word
799,14,unrelated,832.3,Roelofs,word
800,14,related,1155.3,Roelofs,pic
801,15,unrelated,1860.3,Roelofs,pic
802,15,unrelated,1232.3,Roelofs,pic
803,15,unrelated,1305.3,Roelofs,pic
804,15,unrelated,1077.3,Roelofs,word
805,15,unrelated,1042.3,Roelofs,word
806,15,related,1490.3,Roelofs,pic
807,15,related,1356.3,Roelofs,pic
808,15,unrelated,985.3,Roelofs,word
809,15,related,797.3,Roelofs,word
810,15,related,940.3,Roelofs,pic
811,15,unrelated,811.3,Roelofs,word
812,15,related,739.3,Roelofs,word
813,15,unrelated,1466.3,Roelofs,pic
814,15,unrelated,886.3,Roelofs,word
815,15,related,1058.3,Roelofs,pic
816,15,related,1012.3,Roelofs,pic
817,15,related,1217.3,Roelofs,pic
818,15,related,1107.3,Roelofs,pic
819,15,related,840.3,Roelofs,word
821,15,unrelated,672.3,Roelofs,word
822,15,related,998.3,Roelofs,pic
823,15,related,791.3,Roelofs,word
824,15,related,676.3,Roelofs,word
825,15,related,796.3,Roelofs,word
826,15,related,968.3,Roelofs,pic
827,15,related,1605.3,Roelofs,pic
828,15,related,891.3,Roelofs,pic
829,15,related,822.3,Roelofs,word
830,15,unrelated,902.3,Roelofs,pic
831,15,unrelated,998.3,Roelofs,pic
832,15,unrelated,786.3,Roelofs,word
833,15,unrelated,617.3,Roelofs,word
834,15,related,741.3,Roelofs,word
835,15,unrelated,809.3,Roelofs,word
836,15,unrelated,900.3,Roelofs,pic
837,15,unrelated,973.3,Roelofs,pic
838,15,unrelated,763.3,Roelofs,pic
839,15,related,1005.3,Roelofs,pic
840,15,unrelated,1255.3,Roelofs,pic
841,15,related,832.3,Roelofs,pic
842,15,related,1101.3,Roelofs,pic
843,15,unrelated,880.3,Roelofs,pic
844,15,unrelated,879.3,Roelofs,pic
845,15,related,660.3,Roelofs,word
846,15,related,1895.3,Roelofs,pic
847,15,unrelated,721.3,Roelofs,word
848,15,unrelated,1424.3,Roelofs,pic
849,15,unrelated,1044.3,Roelofs,pic
850,15,unrelated,1156.3,Roelofs,pic
851,15,related,1101.3,Roelofs,word
852,15,related,1118.3,Roelofs,pic
853,15,related,721.3,Roelofs,word
854,15,unrelated,850.3,Roelofs,pic
855,15,unrelated,903.3,Roelofs,pic
856,15,unrelated,1455.3,Roelofs,pic
857,15,unrelated,770.3,Roelofs,word
858,15,unrelated,868.3,Roelofs,word
859,15,related,717.3,Roelofs,word
860,15,unrelated,1084.3,Roelofs,pic
861,15,related,735.3,Roelofs,word
862,15,related,684.3,Roelofs,word
863,15,related,732.3,Roelofs,word
864,15,related,677.3,Roelofs,word
865,15,related,796.3,Roelofs,word
867,15,unrelated,692.3,Roelofs,word
868,15,unrelated,777.3,Roelofs,word
869,15,related,828.3,Roelofs,word
870,15,related,747.3,Roelofs,word
871,15,related,677.3,Roelofs,word
872,15,related,769.3,Roelofs,word
873,15,related,818.3,Roelofs,word
874,15,related,628.3,Roelofs,word
875,15,related,1177.3,Roelofs,pic
876,15,unrelated,1117.3,Roelofs,pic
877,15,unrelated,946.3,Roelofs,word
878,15,unrelated,833.3,Roelofs,word
879,15,related,695.3,Roelofs,word
880,15,related,1261.3,Roelofs,pic
881,15,unrelated,750.3,Roelofs,word
882,15,unrelated,936.3,Roelofs,pic
883,15,related,661.3,Roelofs,word
884,15,unrelated,664.3,Roelofs,word
885,15,related,1186.3,Roelofs,pic
886,15,related,1143.3,Roelofs,pic
887,15,unrelated,903.3,Roelofs,pic
888,15,unrelated,821.3,Roelofs,word
889,15,unrelated,849.3,Roelofs,pic
890,15,unrelated,798.3,Roelofs,word
891,15,related,985.3,Roelofs,pic
892,15,related,931.3,Roelofs,word
894,15,unrelated,1543.3,Roelofs,pic
895,15,unrelated,1136.3,Roelofs,pic
896,15,unrelated,829.3,Roelofs,word
897,15,unrelated,891.3,Roelofs,word
898,15,unrelated,791.3,Roelofs,word
899,15,related,909.3,Roelofs,pic
900,15,related,713.3,Roelofs,word
901,15,unrelated,1064.3,Roelofs,pic
902,15,related,659.3,Roelofs,word
903,15,unrelated,829.3,Roelofs,word
904,15,related,776.3,Roelofs,word
905,15,unrelated,1114.3,Roelofs,pic
906,15,related,1241.3,Roelofs,pic
907,15,unrelated,996.3,Roelofs,word
908,15,related,1280.3,Roelofs,pic
909,15,related,864.3,Roelofs,word
910,15,related,2573.3,Roelofs,pic
911,15,unrelated,722.3,Roelofs,word
912,15,unrelated,727.3,Roelofs,word
913,15,unrelated,891.3,Roelofs,pic
914,15,related,1048.3,Roelofs,pic
915,15,related,753.3,Roelofs,word
916,15,unrelated,821.3,Roelofs,pic
918,15,unrelated,865.3,Roelofs,word
919,15,related,910.3,Roelofs,word
920,15,related,892.3,Roelofs,word
921,15,unrelated,1318.3,Roelofs,pic
922,15,related,728.3,Roelofs,word
923,15,related,834.3,Roelofs,word
924,15,related,796.3,Roelofs,word
925,15,unrelated,954.3,Roelofs,pic
926,15,unrelated,1005.3,Roelofs,word
927,15,related,1650.3,Roelofs,pic
928,15,related,785.3,Roelofs,word
929,15,unrelated,1078.3,Roelofs,pic
930,15,related,1068.3,Roelofs,pic
931,15,unrelated,791.3,Roelofs,word
932,15,unrelated,1632.3,Roelofs,pic
933,15,unrelated,719.3,Roelofs,word
934,15,unrelated,902.3,Roelofs,pic
935,15,related,928.3,Roelofs,pic
936,15,related,1287.3,Roelofs,pic
937,15,related,1017.3,Roelofs,pic
938,15,related,967.3,Roelofs,pic
939,15,unrelated,748.3,Roelofs,word
940,15,unrelated,715.3,Roelofs,word
941,15,related,1237.3,Roelofs,pic
942,15,related,1050.3,Roelofs,pic
943,15,unrelated,972.3,Roelofs,pic
944,15,unrelated,779.3,Roelofs,word
945,15,related,998.3,Roelofs,pic
946,15,related,817.3,Roelofs,word
947,15,unrelated,899.3,Roelofs,pic
948,15,unrelated,808.3,Roelofs,word
949,15,unrelated,679.3,Roelofs,word
950,15,related,860.3,Roelofs,pic
951,15,related,666.3,Roelofs,word
952,15,related,669.3,Roelofs,word
953,15,unrelated,676.3,Roelofs,word
954,15,unrelated,556.3,Roelofs,word
955,15,related,908.3,Roelofs,pic
956,15,related,956.3,Roelofs,pic
957,15,unrelated,1042.3,Roelofs,pic
958,15,unrelated,853.3,Roelofs,pic
959,15,unrelated,735.3,Roelofs,word
960,15,unrelated,961.3,Roelofs,word
961,16,related,1070.3,Roelofs,word
963,16,related,923.3,Roelofs,word
964,16,unrelated,822.3,Roelofs,word
965,16,related,1108.3,Roelofs,pic
966,16,unrelated,1315.3,Roelofs,pic
967,16,unrelated,774.3,Roelofs,word
968,16,unrelated,1291.3,Roelofs,pic
969,16,related,767.3,Roelofs,word
970,16,related,950.3,Roelofs,word
971,16,unrelated,1077.3,Roelofs,pic
972,16,unrelated,822.3,Roelofs,pic
973,16,unrelated,721.3,Roelofs,pic
974,16,unrelated,1043.3,Roelofs,pic
975,16,unrelated,667.3,Roelofs,word
976,16,related,570.3,Roelofs,word
977,16,related,769.3,Roelofs,pic
978,16,related,963.3,Roelofs,word
979,16,related,706.3,Roelofs,pic
980,16,unrelated,1167.3,Roelofs,pic
981,16,unrelated,747.3,Roelofs,word
982,16,related,1204.3,Roelofs,pic
983,16,unrelated,985.3,Roelofs,pic
984,16,related,730.3,Roelofs,word
985,16,unrelated,1094.3,Roelofs,pic
986,16,related,717.3,Roelofs,word
987,16,related,687.3,Roelofs,word
988,16,related,987.3,Roelofs,pic
989,16,related,727.3,Roelofs,word
990,16,unrelated,812.3,Roelofs,pic
991,16,unrelated,688.3,Roelofs,word
992,16,unrelated,978.3,Roelofs,pic
993,16,related,1055.3,Roelofs,pic
994,16,unrelated,715.3,Roelofs,word
995,16,related,1059.3,Roelofs,pic
996,16,related,1595.3,Roelofs,pic
997,16,related,882.3,Roelofs,word
998,16,related,610.3,Roelofs,word
999,16,related,833.3,Roelofs,pic
1000,16,related,678.3,Roelofs,word
1001,16,unrelated,1579.3,Roelofs,pic
1002,16,unrelated,1352.3,Roelofs,pic
1003,16,related,890.3,Roelofs,pic
1004,16,unrelated,851.3,Roelofs,pic
1005,16,related,777.3,Roelofs,word
1006,16,related,918.3,Roelofs,word
1007,16,related,575.3,Roelofs,word
1008,16,unrelated,902.3,Roelofs,pic
1009,16,unrelated,695.3,Roelofs,word
1010,16,related,680.3,Roelofs,word
1011,16,related,660.3,Roelofs,word
1012,16,unrelated,999.3,Roelofs,pic
1014,16,unrelated,782.3,Roelofs,word
1015,16,unrelated,682.3,Roelofs,word
1016,16,unrelated,599.3,Roelofs,word
1017,16,unrelated,523.3,Roelofs,word
1018,16,related,563.3,Roelofs,word
1019,16,related,936.3,Roelofs,pic
1020,16,related,796.3,Roelofs,pic
1021,16,unrelated,702.3,Roelofs,word
1022,16,unrelated,666.3,Roelofs,word
1023,16,related,606.3,Roelofs,word
1024,16,unrelated,1113.3,Roelofs,pic
1025,16,related,706.3,Roelofs,pic
1026,16,unrelated,582.3,Roelofs,word
1027,16,unrelated,639.3,Roelofs,word
1028,16,unrelated,1168.3,Roelofs,pic
1029,16,related,798.3,Roelofs,pic
1030,16,unrelated,901.3,Roelofs,pic
1031,16,related,559.3,Roelofs,word
1032,16,related,1433.3,Roelofs,pic
1033,16,unrelated,834.3,Roelofs,pic
1034,16,related,683.3,Roelofs,word
1035,16,unrelated,1002.3,Roelofs,pic
1036,16,unrelated,744.3,Roelofs,word
1037,16,unrelated,728.3,Roelofs,word
1038,16,unrelated,772.3,Roelofs,pic
1039,16,unrelated,696.3,Roelofs,word
1040,16,unrelated,646.3,Roelofs,word
1041,16,unrelated,1016.3,Roelofs,pic
1042,16,unrelated,937.3,Roelofs,pic
1043,16,unrelated,963.3,Roelofs,pic
1044,16,related,962.3,Roelofs,pic
1045,16,related,674.3,Roelofs,word
1046,16,unrelated,958.3,Roelofs,pic
1047,16,related,937.3,Roelofs,pic
1048,16,unrelated,754.3,Roelofs,word
1049,16,related,789.3,Roelofs,pic
1050,16,related,933.3,Roelofs,pic
1051,16,related,533.3,Roelofs,word
1052,16,unrelated,719.3,Roelofs,word
1053,16,related,1307.3,Roelofs,pic
1054,16,related,614.3,Roelofs,word
1055,16,unrelated,864.3,Roelofs,word
1056,16,unrelated,1466.3,Roelofs,pic
1057,16,unrelated,798.3,Roelofs,pic
1058,16,related,1192.3,Roelofs,pic
1059,16,unrelated,874.3,Roelofs,pic
1060,16,related,932.3,Roelofs,pic
1061,16,unrelated,917.3,Roelofs,pic
1062,16,unrelated,711.3,Roelofs,word
1063,16,related,747.3,Roelofs,word
1064,16,unrelated,1464.3,Roelofs,pic
1065,16,related,756.3,Roelofs,word
1066,16,related,724.3,Roelofs,word
1067,16,unrelated,699.3,Roelofs,word
1068,16,related,822.3,Roelofs,pic
1069,16,related,676.3,Roelofs,word
1070,16,related,823.3,Roelofs,pic
1071,16,related,778.3,Roelofs,word
1072,16,related,1101.3,Roelofs,pic
1073,16,related,841.3,Roelofs,word
1074,16,related,765.3,Roelofs,word
1075,16,related,551.3,Roelofs,word
1076,16,related,821.3,Roelofs,word
1077,16,related,1028.3,Roelofs,pic
1078,16,unrelated,693.3,Roelofs,word
1079,16,unrelated,1005.3,Roelofs,word
1080,16,unrelated,621.3,Roelofs,word
1081,16,unrelated,649.3,Roelofs,word
1082,16,related,738.3,Roelofs,word
1083,16,related,926.3,Roelofs,pic
1084,16,related,1069.3,Roelofs,pic
1085,16,unrelated,1202.3,Roelofs,pic
1086,16,related,1284.3,Roelofs,pic
1087,16,unrelated,880.3,Roelofs,word
1088,16,unrelated,881.3,Roelofs,word
1089,16,unrelated,850.3,Roelofs,pic
1090,16,unrelated,805.3,Roelofs,word
1091,16,unrelated,706.3,Roelofs,word
1092,16,unrelated,801.3,Roelofs,word
1093,16,unrelated,1863.3,Roelofs,pic
1094,16,related,621.3,Roelofs,word
1095,16,related,779.3,Roelofs,pic
1096,16,related,622.3,Roelofs,word
1097,16,unrelated,745.3,Roelofs,word
1098,16,related,967.3,Roelofs,pic
1099,16,unrelated,656.3,Roelofs,word
1100,16,related,575.3,Roelofs,word
1101,16,unrelated,940.3,Roelofs,pic
1102,16,related,738.3,Roelofs,word
1103,16,related,989.3,Roelofs,pic
1104,16,unrelated,644.3,Roelofs,word
1105,16,unrelated,814.3,Roelofs,pic
1106,16,related,1029.3,Roelofs,pic
1107,16,unrelated,928.3,Roelofs,pic
1108,16,related,1047.3,Roelofs,pic
1109,16,related,853.3,Roelofs,pic
1110,16,unrelated,819.3,Roelofs,pic
1111,16,related,649.3,Roelofs,word
1112,16,unrelated,705.3,Roelofs,word
1113,16,related,925.3,Roelofs,pic
1114,16,related,1339.3,Roelofs,pic
1115,16,related,1005.3,Roelofs,pic
1116,16,unrelated,700.3,Roelofs,word
1117,16,unrelated,890.3,Roelofs,pic
1118,16,unrelated,898.3,Roelofs,word
1119,16,unrelated,797.3,Roelofs,word
1120,16,related,847.3,Roelofs,pic
1121,17,unrelated,1335.3,Roelofs,pic
1122,17,related,1354.3,Roelofs,word
1123,17,unrelated,1056.3,Roelofs,pic
1124,17,unrelated,1065.3,Roelofs,word
1125,17,unrelated,944.3,Roelofs,pic
1126,17,related,1217.3,Roelofs,pic
1127,17,unrelated,896.3,Roelofs,word
1128,17,unrelated,930.3,Roelofs,pic
1129,17,related,1059.3,Roelofs,word
1130,17,related,839.3,Roelofs,word
1131,17,unrelated,685.3,Roelofs,word
1132,17,unrelated,749.3,Roelofs,word
1133,17,related,937.3,Roelofs,pic
1135,17,unrelated,836.3,Roelofs,word
1136,17,related,1020.3,Roelofs,pic
1137,17,unrelated,839.3,Roelofs,pic
1138,17,unrelated,798.3,Roelofs,word
1139,17,related,1058.3,Roelofs,word
1140,17,related,964.3,Roelofs,pic
1141,17,related,857.3,Roelofs,word
1142,17,unrelated,805.3,Roelofs,word
1143,17,unrelated,1166.3,Roelofs,pic
1144,17,unrelated,1177.3,Roelofs,pic
1145,17,unrelated,1005.3,Roelofs,word
1146,17,related,1425.3,Roelofs,pic
1147,17,unrelated,839.3,Roelofs,word
1148,17,unrelated,951.3,Roelofs,word
1149,17,related,761.3,Roelofs,word
1150,17,unrelated,777.3,Roelofs,pic
1151,17,unrelated,870.3,Roelofs,pic
1152,17,related,1415.3,Roelofs,pic
1153,17,related,1024.3,Roelofs,pic
1154,17,related,898.3,Roelofs,word
1155,17,unrelated,713.3,Roelofs,word
1156,17,related,827.3,Roelofs,word
1157,17,related,1528.3,Roelofs,pic
1158,17,related,790.3,Roelofs,pic
1159,17,unrelated,976.3,Roelofs,word
1160,17,unrelated,898.3,Roelofs,pic
1161,17,related,794.3,Roelofs,pic
1162,17,related,1110.3,Roelofs,pic
1163,17,related,1118.3,Roelofs,word
1164,17,related,932.3,Roelofs,word
1165,17,unrelated,967.3,Roelofs,pic
1166,17,related,971.3,Roelofs,word
1167,17,related,969.3,Roelofs,pic
1168,17,related,868.3,Roelofs,pic
1169,17,related,806.3,Roelofs,word
1170,17,related,1701.3,Roelofs,pic
1172,17,unrelated,895.3,Roelofs,word
1173,17,unrelated,895.3,Roelofs,word
1174,17,unrelated,960.3,Roelofs,pic
1176,17,unrelated,853.3,Roelofs,word
1177,17,unrelated,865.3,Roelofs,word
1178,17,related,902.3,Roelofs,pic
1179,17,related,1250.3,Roelofs,pic
1180,17,related,1166.3,Roelofs,word
1181,17,unrelated,1082.3,Roelofs,pic
1182,17,unrelated,1249.3,Roelofs,word
1183,17,related,972.3,Roelofs,pic
1184,17,related,1080.3,Roelofs,pic
1185,17,related,938.3,Roelofs,word
1186,17,unrelated,967.3,Roelofs,word
1187,17,unrelated,922.3,Roelofs,word
1188,17,unrelated,995.3,Roelofs,word
1189,17,related,731.3,Roelofs,word
1190,17,related,940.3,Roelofs,pic
1191,17,unrelated,831.3,Roelofs,word
1192,17,unrelated,929.3,Roelofs,pic
1193,17,unrelated,966.3,Roelofs,word
1194,17,unrelated,750.3,Roelofs,word
1195,17,unrelated,997.3,Roelofs,pic
1196,17,unrelated,917.3,Roelofs,pic
1197,17,related,963.3,Roelofs,pic
1198,17,related,891.3,Roelofs,pic
1199,17,related,933.3,Roelofs,word
1200,17,unrelated,848.3,Roelofs,pic
1201,17,unrelated,864.3,Roelofs,word
1202,17,related,702.3,Roelofs,word
1203,17,unrelated,1661.3,Roelofs,pic
1204,17,related,982.3,Roelofs,word
1205,17,related,819.3,Roelofs,word
1206,17,unrelated,1107.3,Roelofs,pic
1207,17,related,949.3,Roelofs,pic
1208,17,related,787.3,Roelofs,word
1209,17,unrelated,865.3,Roelofs,pic
1210,17,related,842.3,Roelofs,word
1211,17,unrelated,787.3,Roelofs,word
1212,17,unrelated,942.3,Roelofs,pic
1213,17,related,766.3,Roelofs,word
1214,17,unrelated,685.3,Roelofs,word
1215,17,related,646.3,Roelofs,word
1216,17,related,539.3,Roelofs,word
1217,17,unrelated,1018.3,Roelofs,pic
1218,17,unrelated,672.3,Roelofs,word
1219,17,related,828.3,Roelofs,word
1220,17,related,705.3,Roelofs,word
1221,17,unrelated,970.3,Roelofs,word
1222,17,unrelated,1077.3,Roelofs,pic
1223,17,unrelated,1005.3,Roelofs,word
1224,17,related,1193.3,Roelofs,pic
1225,17,unrelated,2135.3,Roelofs,pic
1226,17,related,1131.3,Roelofs,pic
1227,17,related,1099.3,Roelofs,word
1228,17,unrelated,1447.3,Roelofs,pic
1229,17,related,989.3,Roelofs,word
1230,17,unrelated,749.3,Roelofs,word
1231,17,unrelated,875.3,Roelofs,word
1232,17,related,1128.3,Roelofs,pic
1233,17,unrelated,1013.3,Roelofs,word
1234,17,related,763.3,Roelofs,word
1235,17,unrelated,1068.3,Roelofs,pic
1236,17,related,997.3,Roelofs,pic
1237,17,related,1624.3,Roelofs,pic
1238,17,related,963.3,Roelofs,pic
1239,17,unrelated,1194.3,Roelofs,pic
1240,17,unrelated,1128.3,Roelofs,pic
1241,17,unrelated,1139.3,Roelofs,word
1242,17,unrelated,1012.3,Roelofs,word
1243,17,unrelated,1049.3,Roelofs,word
1244,17,related,848.3,Roelofs,word
1245,17,unrelated,1080.3,Roelofs,word
1246,17,related,1109.3,Roelofs,pic
1247,17,related,1113.3,Roelofs,pic
1248,17,related,1067.3,Roelofs,word
1249,17,unrelated,1270.3,Roelofs,word
1250,17,related,897.3,Roelofs,pic
1251,17,related,1990.3,Roelofs,pic
1252,17,unrelated,922.3,Roelofs,pic
1253,17,related,1290.3,Roelofs,pic
1254,17,unrelated,1128.3,Roelofs,word
1255,17,related,1015.3,Roelofs,word
1256,17,unrelated,854.3,Roelofs,pic
1257,17,unrelated,1021.3,Roelofs,pic
1258,17,unrelated,1074.3,Roelofs,pic
1259,17,related,1007.3,Roelofs,pic
1260,17,related,1220.3,Roelofs,pic
1261,17,related,995.3,Roelofs,pic
1262,17,unrelated,943.3,Roelofs,pic
1263,17,related,1091.3,Roelofs,pic
1264,17,unrelated,1305.3,Roelofs,pic
1265,17,related,869.3,Roelofs,word
1266,17,related,827.3,Roelofs,word
1267,17,related,835.3,Roelofs,word
1268,17,unrelated,872.3,Roelofs,word
1269,17,related,1524.3,Roelofs,pic
1270,17,unrelated,1141.3,Roelofs,pic
1271,17,related,667.3,Roelofs,word
1272,17,unrelated,1450.3,Roelofs,pic
1273,17,unrelated,936.3,Roelofs,word
1274,17,unrelated,1655.3,Roelofs,pic
1275,17,related,940.3,Roelofs,word
1276,17,related,1122.3,Roelofs,word
1277,17,related,1373.3,Roelofs,pic
1278,17,related,750.3,Roelofs,word
1279,17,unrelated,1161.3,Roelofs,pic
1280,17,related,1105.3,Roelofs,pic
1281,18,related,1533.3,Roelofs,pic
1282,18,related,1077.3,Roelofs,word
1283,18,related,1169.3,Roelofs,pic
1284,18,unrelated,921.3,Roelofs,word
1285,18,related,1023.3,Roelofs,word
1286,18,related,887.3,Roelofs,word
1287,18,related,803.3,Roelofs,word
1288,18,related,765.3,Roelofs,word
1290,18,related,919.3,Roelofs,word
1291,18,unrelated,933.3,Roelofs,pic
1292,18,related,1099.3,Roelofs,pic
1293,18,related,742.3,Roelofs,word
1294,18,unrelated,976.3,Roelofs,pic
1295,18,related,764.3,Roelofs,word
1296,18,unrelated,885.3,Roelofs,word
1297,18,unrelated,776.3,Roelofs,word
1298,18,related,871.3,Roelofs,pic
1299,18,related,823.3,Roelofs,pic
1300,18,related,813.3,Roelofs,word
1301,18,related,703.3,Roelofs,word
1302,18,related,1057.3,Roelofs,pic
1303,18,unrelated,662.3,Roelofs,word
1304,18,unrelated,740.3,Roelofs,word
1305,18,related,726.3,Roelofs,word
1306,18,unrelated,864.3,Roelofs,word
1307,18,unrelated,1014.3,Roelofs,pic
1308,18,related,1413.3,Roelofs,pic
1309,18,related,799.3,Roelofs,word
1310,18,related,745.3,Roelofs,word
1311,18,unrelated,1124.3,Roelofs,pic
1312,18,related,910.3,Roelofs,word
1313,18,related,778.3,Roelofs,word
1314,18,related,745.3,Roelofs,word
1315,18,unrelated,834.3,Roelofs,word
1316,18,unrelated,817.3,Roelofs,word
1317,18,unrelated,924.3,Roelofs,pic
1318,18,related,848.3,Roelofs,word
1319,18,unrelated,770.3,Roelofs,word
1320,18,unrelated,643.3,Roelofs,word
1321,18,unrelated,1214.3,Roelofs,pic
1322,18,unrelated,841.3,Roelofs,word
1323,18,related,941.3,Roelofs,word
1324,18,unrelated,788.3,Roelofs,word
1325,18,unrelated,1533.3,Roelofs,pic
1326,18,unrelated,906.3,Roelofs,pic
1327,18,related,1065.3,Roelofs,pic
1328,18,related,1076.3,Roelofs,pic
1329,18,unrelated,1095.3,Roelofs,pic
1330,18,related,849.3,Roelofs,word
1331,18,unrelated,978.3,Roelofs,word
1332,18,related,1147.3,Roelofs,word
1333,18,related,883.3,Roelofs,pic
1334,18,unrelated,873.3,Roelofs,word
1335,18,related,1015.3,Roelofs,pic
1336,18,related,838.3,Roelofs,word
1337,18,unrelated,795.3,Roelofs,word
1338,18,related,757.3,Roelofs,pic
1339,18,related,1660.3,Roelofs,pic
1340,18,unrelated,988.3,Roelofs,word
1341,18,related,1132.3,Roelofs,pic
1342,18,related,759.3,Roelofs,word
1343,18,unrelated,804.3,Roelofs,word
1344,18,unrelated,1002.3,Roelofs,pic
1345,18,unrelated,759.3,Roelofs,word
1346,18,unrelated,850.3,Roelofs,pic
1347,18,unrelated,909.3,Roelofs,word
1348,18,related,1086.3,Roelofs,word
1349,18,unrelated,842.3,Roelofs,pic
1350,18,related,917.3,Roelofs,word
1351,18,related,949.3,Roelofs,word
1352,18,related,955.3,Roelofs,pic
1353,18,related,1213.3,Roelofs,pic
1354,18,unrelated,1113.3,Roelofs,word
1355,18,unrelated,837.3,Roelofs,pic
1356,18,related,726.3,Roelofs,word
1357,18,related,2022.3,Roelofs,pic
1358,18,unrelated,1056.3,Roelofs,pic
1359,18,related,859.3,Roelofs,word
1360,18,unrelated,1154.3,Roelofs,pic
1361,18,unrelated,1124.3,Roelofs,pic
1362,18,unrelated,1363.3,Roelofs,word
1363,18,related,1904.3,Roelofs,pic
1364,18,related,1058.3,Roelofs,pic
1365,18,unrelated,861.3,Roelofs,word
1366,18,unrelated,928.3,Roelofs,word
1367,18,related,1623.3,Roelofs,pic
1368,18,related,1451.3,Roelofs,pic
1369,18,related,1101.3,Roelofs,pic
1370,18,unrelated,1033.3,Roelofs,pic
1371,18,unrelated,1663.3,Roelofs,pic
1372,18,unrelated,822.3,Roelofs,word
1373,18,unrelated,764.3,Roelofs,word
1374,18,related,913.3,Roelofs,pic
1375,18,unrelated,1060.3,Roelofs,pic
1376,18,unrelated,1019.3,Roelofs,pic
1377,18,unrelated,997.3,Roelofs,pic
1378,18,related,1120.3,Roelofs,pic
1379,18,related,865.3,Roelofs,pic
1380,18,unrelated,723.3,Roelofs,word
1381,18,related,1002.3,Roelofs,pic
1382,18,related,1030.3,Roelofs,pic
