"","subNum","cong","Inter","rt","Exp"
"554","123","1","1",989,"Mirman_Magnuson"
"555","123","1","1",926,"Mirman_Magnuson"
"556","123","1","1",902,"Mirman_Magnuson"
"557","123","1","1",1096,"Mirman_Magnuson"
"558","123","1","1",1043,"Mirman_Magnuson"
"559","123","1","1",593,"Mirman_Magnuson"
"560","123","1","1",645,"Mirman_Magnuson"
"561","123","1","1",803,"Mirman_Magnuson"
"562","123","1","1",607,"Mirman_Magnuson"
"563","123","1","1",1002,"Mirman_Magnuson"
"564","123","1","1",939,"Mirman_Magnuson"
"565","123","1","1",759,"Mirman_Magnuson"
"566","123","1","1",633,"Mirman_Magnuson"
"567","123","1","1",806,"Mirman_Magnuson"
"568","123","1","1",587,"Mirman_Magnuson"
"569","123","1","1",984,"Mirman_Magnuson"
"570","123","1","1",702,"Mirman_Magnuson"
"571","123","1","1",759,"Mirman_Magnuson"
"572","123","1","1",630,"Mirman_Magnuson"
"573","123","1","1",843,"Mirman_Magnuson"
"574","123","1","1",594,"Mirman_Magnuson"
"576","123","1","1",855,"Mirman_Magnuson"
"577","123","1","1",624,"Mirman_Magnuson"
"578","123","1","1",821,"Mirman_Magnuson"
"579","123","1","1",1371,"Mirman_Magnuson"
"580","123","1","1",872,"Mirman_Magnuson"
"581","123","1","1",711,"Mirman_Magnuson"
"582","123","1","1",606,"Mirman_Magnuson"
"583","123","1","1",1069,"Mirman_Magnuson"
"584","123","1","1",641,"Mirman_Magnuson"
"585","123","1","1",639,"Mirman_Magnuson"
"586","123","1","1",623,"Mirman_Magnuson"
"587","123","1","1",752,"Mirman_Magnuson"
"588","123","1","1",695,"Mirman_Magnuson"
"589","123","1","1",766,"Mirman_Magnuson"
"590","123","1","1",626,"Mirman_Magnuson"
"591","123","1","1",680,"Mirman_Magnuson"
"592","123","1","1",936,"Mirman_Magnuson"
"593","123","1","1",718,"Mirman_Magnuson"
"594","123","1","1",2821,"Mirman_Magnuson"
"595","123","1","1",643,"Mirman_Magnuson"
"596","123","1","1",829,"Mirman_Magnuson"
"597","123","1","1",671,"Mirman_Magnuson"
"598","123","1","1",1337,"Mirman_Magnuson"
"599","123","1","1",620,"Mirman_Magnuson"
