"","subNum","cong","Inter","rt","Exp"
"452","2",0,1,0,"Forti_Humphreys"
"453","2",1,1,1,"Forti_Humphreys"
"454","2",1,0,1,"Forti_Humphreys"
"455","2",0,1,1,"Forti_Humphreys"
"456","2",1,1,0,"Forti_Humphreys"
"457","2",1,1,0,"Forti_Humphreys"
"458","2",1,1,1,"Forti_Humphreys"
"459","2",0,1,0,"Forti_Humphreys"
"460","2",1,1,0,"Forti_Humphreys"
"461","2",0,1,0,"Forti_Humphreys"
"462","2",0,0,0,"Forti_Humphreys"
"463","2",0,1,1,"Forti_Humphreys"
"464","2",0,1,1,"Forti_Humphreys"
"465","2",0,0,1,"Forti_Humphreys"
"466","2",1,0,1,"Forti_Humphreys"
"467","2",0,1,1,"Forti_Humphreys"
"468","2",0,1,0,"Forti_Humphreys"
"469","2",0,1,0,"Forti_Humphreys"
"470","2",1,0,1,"Forti_Humphreys"
"471","2",0,1,1,"Forti_Humphreys"
"472","2",1,0,1,"Forti_Humphreys"
"473","2",1,0,1,"Forti_Humphreys"
"474","2",0,0,1,"Forti_Humphreys"
"475","2",1,0,1,"Forti_Humphreys"
"476","2",0,1,1,"Forti_Humphreys"
"477","2",0,1,0,"Forti_Humphreys"
"478","2",1,1,1,"Forti_Humphreys"
"479","2",1,1,1,"Forti_Humphreys"
"480","2",1,1,0,"Forti_Humphreys"
"481","2",1,1,0,"Forti_Humphreys"
"482","2",0,1,1,"Forti_Humphreys"
"483","2",1,1,0,"Forti_Humphreys"
"484","2",1,1,0,"Forti_Humphreys"
"485","2",1,1,0,"Forti_Humphreys"
"486","2",1,1,0,"Forti_Humphreys"
"487","2",1,1,1,"Forti_Humphreys"
"488","2",0,0,0,"Forti_Humphreys"
"489","2",0,1,0,"Forti_Humphreys"
"490","2",0,0,1,"Forti_Humphreys"
"491","2",1,1,0,"Forti_Humphreys"
"492","2",1,1,1,"Forti_Humphreys"
"493","2",0,1,0,"Forti_Humphreys"
"494","2",1,1,1,"Forti_Humphreys"
"495","2",0,1,1,"Forti_Humphreys"
"496","2",0,0,1,"Forti_Humphreys"
"497","2",0,0,1,"Forti_Humphreys"
"498","2",0,1,0,"Forti_Humphreys"
"499","2",0,1,0,"Forti_Humphreys"
"500","2",0,1,1,"Forti_Humphreys"
"501","2",1,0,1,"Forti_Humphreys"
"502","2",0,1,0,"Forti_Humphreys"
"503","2",0,1,0,"Forti_Humphreys"
"504","2",1,1,0,"Forti_Humphreys"
"505","2",0,1,0,"Forti_Humphreys"
"506","2",0,1,1,"Forti_Humphreys"
"507","2",0,1,0,"Forti_Humphreys"
"508","2",0,1,1,"Forti_Humphreys"
"509","2",0,1,1,"Forti_Humphreys"
"510","2",1,0,1,"Forti_Humphreys"
"511","2",1,1,1,"Forti_Humphreys"
"512","2",0,1,0,"Forti_Humphreys"
"513","2",1,1,0,"Forti_Humphreys"
"514","2",1,1,1,"Forti_Humphreys"
"515","2",0,1,0,"Forti_Humphreys"
"516","2",0,1,1,"Forti_Humphreys"
"517","2",0,0,0,"Forti_Humphreys"
"518","2",1,1,1,"Forti_Humphreys"
"519","2",0,0,1,"Forti_Humphreys"
"520","2",0,1,1,"Forti_Humphreys"
"521","2",1,0,1,"Forti_Humphreys"
"522","2",0,0,0,"Forti_Humphreys"
"523","2",1,1,0,"Forti_Humphreys"
"524","2",0,1,0,"Forti_Humphreys"
"525","2",1,0,1,"Forti_Humphreys"
"526","2",0,0,1,"Forti_Humphreys"
"527","2",1,1,1,"Forti_Humphreys"
"528","2",1,1,0,"Forti_Humphreys"
"529","2",1,1,0,"Forti_Humphreys"
"530","2",1,1,0,"Forti_Humphreys"
"531","2",1,1,0,"Forti_Humphreys"
"532","2",0,1,0,"Forti_Humphreys"
"533","2",0,1,1,"Forti_Humphreys"
"534","2",1,1,0,"Forti_Humphreys"
"535","2",0,1,1,"Forti_Humphreys"
"536","2",0,1,0,"Forti_Humphreys"
"537","2",0,0,1,"Forti_Humphreys"
"538","2",1,1,0,"Forti_Humphreys"
"539","2",1,1,1,"Forti_Humphreys"
"540","2",1,1,1,"Forti_Humphreys"
"541","2",0,1,0,"Forti_Humphreys"
"542","2",1,1,1,"Forti_Humphreys"
"543","2",1,1,0,"Forti_Humphreys"
"544","2",0,0,0,"Forti_Humphreys"
"545","2",0,0,0,"Forti_Humphreys"
"546","2",0,1,0,"Forti_Humphreys"
"547","2",1,1,0,"Forti_Humphreys"
"548","2",1,1,1,"Forti_Humphreys"
"549","2",0,1,0,"Forti_Humphreys"
"550","2",1,1,1,"Forti_Humphreys"
"551","2",1,1,0,"Forti_Humphreys"
"552","2",0,1,0,"Forti_Humphreys"
"553","2",1,1,1,"Forti_Humphreys"
"554","2",1,1,1,"Forti_Humphreys"
"555","2",1,0,1,"Forti_Humphreys"
"556","2",0,1,0,"Forti_Humphreys"
"557","2",1,1,1,"Forti_Humphreys"
"558","2",1,0,1,"Forti_Humphreys"
"559","2",0,1,1,"Forti_Humphreys"
"560","2",1,0,1,"Forti_Humphreys"
"561","2",0,1,0,"Forti_Humphreys"
"562","2",0,0,1,"Forti_Humphreys"
"563","2",1,1,1,"Forti_Humphreys"
"564","2",0,0,0,"Forti_Humphreys"
"565","2",1,1,1,"Forti_Humphreys"
"566","2",0,1,1,"Forti_Humphreys"
"567","2",0,1,1,"Forti_Humphreys"
"568","2",0,0,0,"Forti_Humphreys"
"569","2",1,1,0,"Forti_Humphreys"
"570","2",1,1,0,"Forti_Humphreys"
"571","2",0,1,0,"Forti_Humphreys"
"572","2",0,1,0,"Forti_Humphreys"
"573","2",1,0,1,"Forti_Humphreys"
"574","2",1,1,0,"Forti_Humphreys"
"575","2",1,1,1,"Forti_Humphreys"
"576","2",1,1,0,"Forti_Humphreys"
"577","2",1,1,1,"Forti_Humphreys"
"578","2",1,1,1,"Forti_Humphreys"
"579","2",0,1,0,"Forti_Humphreys"
"580","2",0,1,1,"Forti_Humphreys"
"581","2",0,1,0,"Forti_Humphreys"
"582","2",0,0,1,"Forti_Humphreys"
"583","2",0,1,0,"Forti_Humphreys"
"584","2",0,1,0,"Forti_Humphreys"
"585","2",1,1,0,"Forti_Humphreys"
"586","2",0,0,0,"Forti_Humphreys"
"587","2",1,1,1,"Forti_Humphreys"
"588","2",1,1,1,"Forti_Humphreys"
"589","2",0,1,0,"Forti_Humphreys"
"590","2",1,1,0,"Forti_Humphreys"
"591","2",1,0,0,"Forti_Humphreys"
"592","2",1,0,1,"Forti_Humphreys"
"593","2",0,1,0,"Forti_Humphreys"
"594","2",0,1,0,"Forti_Humphreys"
"595","2",1,1,1,"Forti_Humphreys"
"596","2",0,1,1,"Forti_Humphreys"
"597","2",1,0,1,"Forti_Humphreys"
"598","2",0,1,0,"Forti_Humphreys"
"599","2",1,1,0,"Forti_Humphreys"
"600","2",1,1,0,"Forti_Humphreys"
"601","2",0,1,0,"Forti_Humphreys"
"602","2",0,1,1,"Forti_Humphreys"
"603","2",1,1,1,"Forti_Humphreys"
"604","2",1,1,0,"Forti_Humphreys"
"605","2",1,0,1,"Forti_Humphreys"
